,trim_id,model_id,invoice,price
1381,4865,48,55831,59395
1382,4866,48,61288,65200
1383,4867,48,79524,84600
1384,4868,49,57904,61600
1385,4871,49,60818,64700
1386,4869,49,68714,73100
1387,4872,49,70876,75400
1388,4870,49,76892,81800
1389,4873,49,79806,84900
1390,4874,49,97008,103200
1391,4875,49,99546,105900
1392,4877,51,42675,43995
1393,4878,51,45682,47095
1394,4876,51,48495,49995
1395,4883,243,32272,33055
1396,4890,243,33697,34555
1397,4881,243,30084,30720
1398,4888,243,31509,32220
1399,4895,243,29596,29905
1400,4894,243,28156,28405
1401,4885,243,36458,37475
1402,4892,243,37883,38975
1403,4886,243,28496,28710
1404,4879,243,27056,27210
1405,4882,243,30267,30875
1406,4889,243,31692,32375
1407,4887,243,30409,31025
1408,4880,243,28984,29525
1409,4891,243,35407,36285
1410,4884,243,33982,34785
1411,4893,243,35217,36085
1412,4899,244,28126,28695
1413,4904,244,29551,30195
1414,4898,244,27276,27845
1415,4903,244,28701,29345
1416,4907,244,27066,27490
1417,4897,244,25969,26425
1418,4902,244,27394,27925
1419,4900,244,29266,29895
1420,4905,244,30691,31395
1421,4896,244,24258,24495
1422,4901,244,25690,25995
1423,4906,244,30691,31395
1424,4912,245,40803,42235
1425,4919,245,38013,39135
1426,4917,245,39426,40705
1427,4914,245,49112,51995
1428,4916,245,42308,44320
1429,4913,245,39118,40890
1430,4915,245,42308,44320
1431,4908,245,33427,34040
1432,4910,245,36487,37440
1433,4918,245,39183,40435
1434,4911,245,38957,40185
1435,4909,245,35183,35990
1436,4925,246,43541,45240
1437,4927,246,41566,43240
1438,4938,246,36429,37165
1439,4937,246,38460,39165
1440,4932,246,51216,53435
1441,4930,246,48301,50435
1442,4920,246,33860,34970
1443,4922,246,35840,36970
1444,4921,246,37605,38470
1445,4923,246,39636,40470
1446,4926,246,39505,40950
1447,4924,246,41480,42950
1448,4939,246,44091,46045
1449,4940,246,46066,48045
1450,4929,246,45651,47490
1451,4931,246,48566,50490
1452,4935,246,67313,69940
1453,4933,246,51291,53490
1454,4934,246,54206,56490
1455,4936,246,84523,88445
1456,4928,246,44488,46150
1457,4942,248,39543,40195
1458,4944,248,41506,42195
1459,4941,248,36663,36995
1460,4943,248,38626,38995
1461,4945,248,42541,43995
1462,4946,248,44466,45995
1463,4947,248,51001,52995
1464,4948,248,52926,54995
1465,4949,248,54761,56995
1466,4950,248,56686,58995
1467,4951,248,59386,61995
1468,4956,251,26501,27070
1469,4962,251,27926,28570
1470,4965,251,25895,26365
1471,4954,251,28247,28930
1472,4961,251,26822,27430
1473,4953,251,24344,24745
1474,4959,251,26267,26765
1475,4955,251,25017,25475
1476,4960,251,26442,26975
1477,4963,251,28864,29525
1478,4952,251,22581,22850
1479,4957,251,24504,24870
1480,4964,251,28864,29525
1481,4958,251,25308,25745
1482,4980,253,35296,36595
1483,4981,253,34126,35295
1484,4982,253,32776,33795
1485,4970,253,37948,39820
1486,4966,253,28817,29370
1487,4968,253,31697,32570
1488,4983,253,38741,40095
1489,4984,253,31815,32400
1490,4979,253,48286,51175
1491,4988,253,0,0
1492,4985,253,31815,32400
1493,4976,253,41323,43320
1494,4989,253,70595,74795
1495,4986,253,0,0
1496,4977,253,38022,39770
1497,4987,253,0,0
1498,4978,253,41258,43365
1499,4971,253,32262,32870
1500,4975,253,36938,38065
1501,4990,253,38308,39235
1502,4973,253,35142,36070
1503,4974,253,37712,38925
1504,4972,253,34117,34930
1505,4969,253,34267,35425
1506,4967,253,30672,31430
1507,4991,254,54589,57100
1508,4992,254,53057,55225
1509,4993,254,49571,51525
1510,4994,255,0,83900
1511,4996,255,0,93900
1512,4995,255,0,99990
1513,4998,403,0,144800
1514,4997,403,0,152800
1515,5003,53,22050,23090
1516,4999,53,17263,17890
1517,5000,53,18133,18790
1518,5004,53,22338,23390
1519,5005,53,21765,22790
1520,5002,53,19567,20490
1521,5001,53,18712,19390
1522,5009,54,27106,28090
1523,5010,54,29214,30590
1524,5008,54,24597,25490
1525,5012,54,28169,29190
1526,5006,54,23001,23590
1527,5007,54,23730,24590
1528,5011,54,25755,26690
1529,5017,257,31962,32950
1530,5013,257,23948,24690
1531,5014,257,25306,26090
1532,5015,257,27539,28390
1533,5016,257,30022,30950
1534,5018,258,38112,39090
1535,5019,258,43534,44650
1536,5021,259,32389,33390
1537,5022,259,35454,36550
1538,5020,259,28703,29590
1539,5024,260,15576,16050
1540,5023,260,16197,16690
1541,5025,260,16489,16990
1542,5027,404,32353,33700
1543,5026,404,29336,30400
1544,5028,404,39841,41500
1545,5033,55,24502,25390
1546,5032,55,21221,21990
1547,5029,55,21221,21990
1548,5030,55,22765,23590
1549,5031,55,24695,25590
1550,5034,55,26731,27990
1551,5037,261,33766,34990
1552,5042,261,35503,36790
1553,5035,261,28362,29390
1554,5040,261,30099,31190
1555,5036,261,30773,31890
1556,5041,261,32510,33690
1557,5038,261,36281,37990
1558,5043,261,38000,39790
1559,5039,261,38764,40590
1560,5044,261,40674,42590
1561,5046,262,35712,36590
1562,5045,262,32784,33590
1563,5052,56,22300,23350
1564,5051,56,20810,21790
1565,5047,56,17151,17590
1566,5048,56,18421,19090
1567,5049,56,19965,20690
1568,5053,56,26406,27650
1569,5050,56,21028,21790
1570,5056,57,26295,27390
1571,5060,57,27733,28890
1572,5054,57,23125,24090
1573,5058,57,24567,25590
1574,5055,57,25527,26590
1575,5059,57,27157,28290
1576,5057,57,32232,33750
1577,5061,57,33664,35250
1578,5063,59,37136,39590
1579,5067,59,39200,41790
1580,5062,59,31037,33090
1581,5066,59,33101,35290
1582,5064,59,42669,45490
1583,5068,59,44732,47690
1584,5065,59,47266,50390
1585,5069,59,49330,52590
1586,5072,264,35899,37590
1587,5076,264,37809,39590
1588,5070,264,31064,32190
1589,5074,264,32994,34190
1590,5071,264,33380,34590
1591,5075,264,35310,36590
1592,5073,264,40577,42490
1593,5077,264,42393,44390
1594,5078,405,0,522948
1595,5079,405,0,573966
1596,5082,265,0,261274
1597,5080,265,0,206485
1598,5081,265,0,229428
1599,5083,265,0,287400
1600,5084,266,0,218009
1601,5085,60,47470,50500
1602,5088,60,50572,53800
1603,5087,60,58938,62700
1604,5089,60,78020,83000
1605,5086,60,67304,71600
1606,5090,60,61570,65500
1607,5091,60,43334,46100
1608,5092,60,46436,49400
1609,5094,60,60254,64100
1610,5095,60,75670,80500
1611,5093,60,54332,57800
1612,5097,61,53016,56400
1613,5096,61,50666,53900
1614,5099,61,64766,68900
1615,5098,61,58186,61900
1616,5103,62,40984,43600
1617,5101,62,44133,46950
1618,5100,62,39386,41900
1619,5102,62,42629,45350
1620,5104,63,86480,92000
1621,5106,63,97290,103500
1622,5108,63,123140,131000
1623,5107,63,91180,97000
1624,5109,63,135830,144500
1625,5111,63,139590,148500
1626,5116,63,145700,155000
1627,5115,63,141940,151000
1628,5110,63,106690,113500
1629,5114,63,110450,117500
1630,5112,63,168730,179500
1631,5113,63,172020,183000
1632,5117,63,198340,211000
1633,5105,63,92120,98000
1634,5122,64,50196,53400
1635,5120,64,42206,44900
1636,5121,64,46624,49600
1637,5118,64,40702,43300
1638,5119,64,45120,48000
1639,5125,267,73790,78500
1640,5123,267,65330,69500
1641,5126,267,78960,84000
1642,5127,267,84600,90000
1643,5128,267,78020,83000
1644,5130,267,92590,98500
1645,5129,267,82250,87500
1646,5131,267,108570,115500
1647,5132,267,122200,130000
1648,5124,267,74730,79500
1649,5137,65,55366,58900
1650,5133,65,53486,56900
1651,5134,65,61946,65900
1652,5136,65,60066,63900
1653,5135,65,72286,76900
1654,5139,268,37468,40000
1655,5138,268,42805,45800
1656,5141,268,42254,45200
1657,5140,268,45749,49000
1658,5144,268,39256,41910
1659,5143,268,44042,47110
1660,5142,268,47537,50910
1661,5148,268,37468,40000
1662,5147,268,42805,45800
1663,5146,268,42254,45200
1664,5145,268,45749,49000
1665,5149,269,48991,53250
1666,5150,269,59353,64515
1667,5151,270,36318,39050
1668,5152,270,38178,41050
1669,5153,270,39945,42950
1670,5154,270,41805,44950
1671,5155,271,85607,93050
1672,5157,271,93012,101100
1673,5156,271,89800,97610
1674,5158,272,69920,76000
1675,5159,272,72911,79250
1676,5160,272,76223,82850
1677,5161,272,73232,79600
1678,5162,272,83260,90500
1679,5163,272,86251,93750
1680,5164,273,84576,91930
1681,5165,273,79976,86930
1682,5170,274,36474,39010
1683,5171,274,35165,37610
1684,5166,274,37129,39710
1685,5167,274,38438,41110
1686,5168,274,41197,44060
1687,5169,274,42506,45460
1688,5173,274,37751,40160
1689,5174,274,44096,46910
1690,5172,274,43813,46610
1691,5177,275,39263,42220
1692,5178,275,41766,44910
1693,5175,275,45445,48865
1694,5176,275,43423,46690
1695,5179,275,41991,45150
1696,5182,275,44002,47315
1697,5184,275,61359,65975
1698,5183,275,90392,97200
1699,5180,275,46146,49620
1700,5181,275,47644,51230
1701,5185,276,42279,45220
1702,5189,276,43588,46620
1703,5186,276,49089,52500
1704,5187,276,46844,50100
1705,5188,276,45535,48700
1706,5190,276,47780,51100
1707,5192,276,44880,48000
1708,5194,276,46189,49400
1709,5191,276,51799,55400
1710,5193,276,50490,54000
1711,5197,276,45043,47920
1712,5195,276,48316,51400
1713,5196,276,50496,53720
1714,5199,276,48231,51310
1715,5198,276,53872,57310
1716,5201,277,31317,33000
1717,5200,277,33215,35000
1718,5202,277,35777,37700
1719,5205,277,33405,35200
1720,5203,277,35303,37200
1721,5204,277,37865,39900
1722,5206,66,49250,51570
1723,5207,66,51637,54070
1724,5211,66,74389,79345
1725,5212,66,83306,88985
1726,5210,66,65672,69945
1727,5208,66,54418,57585
1728,5209,66,56789,60095
1729,5213,278,34481,36105
1730,5216,278,36582,38305
1731,5217,278,47619,50390
1732,5214,278,40683,43050
1733,5215,278,42762,45250
1734,5218,279,40801,42500
1735,5220,279,43200,45000
1736,5219,279,61510,65090
1737,5221,279,49443,52045
1738,5222,279,47072,49550
1739,5227,280,73253,76705
1740,5229,280,75803,79375
1741,5232,280,92736,98655
1742,5223,280,78859,82575
1743,5224,280,76309,79905
1744,5231,280,95720,101855
1745,5225,280,83524,88385
1746,5226,280,81001,85715
1747,5228,280,80481,85165
1748,5230,280,77953,82490
1749,5233,406,0,96950
1750,5234,406,0,96950
1751,5235,282,0,74390
1752,5238,282,0,81890
1753,5241,282,0,81890
1754,5237,282,0,79390
1755,5240,282,0,86190
1756,5239,282,0,86190
1757,5236,282,0,81890
1758,5243,282,0,88690
1759,5242,282,0,88690
1760,5244,282,0,109890
1761,5245,283,0,77890
1762,5250,283,0,83890
1763,5251,283,0,83890
1764,5252,283,0,125490
1765,5247,283,0,88890
1766,5249,283,0,93890
1767,5246,283,0,93890
1768,5248,283,0,152690
1769,5255,285,0,104390
